1.649405385322983530e+00,-2.350495325459575346e-01,2.128410061100123318e+00,1.260218746785964905e+00,7.277271436756733713e-01,1.352060786454546415e+00
1.650758803788961782e+00,-2.350452714882134142e-01,2.127402320943637459e+00,1.252447376409004720e+00,7.200817408182739188e-01,3.408550584420426133e-01
1.731678953511019303e+00,-7.668412569217761821e-01,1.441762976187249468e+00,1.283391976695180237e+00,1.458265520198034348e+00,3.408920763811947308e-01
1.994940416748622436e+00,-7.653924972887730105e-01,1.530280059234867096e+00,1.066636496625304131e+00,1.413727879391985187e+00,3.409104521927162623e-01
1.990953131964555700e+00,-7.653919646565550128e-01,1.526281056542004189e+00,1.066895355883259899e+00,1.421498983452836429e+00,1.143864439812075862e+00
1.484901924788788907e+00,-6.533634302412818506e-01,1.592162335588384270e+00,1.490892971977031189e+00,1.304353451319085089e+00,1.143842335575028235e+00
1.013820685886852591e+00,-6.273315632179752299e-01,1.854197146827896825e+00,1.919306641790371915e+00,1.156433228576704941e+00,6.286130763345213479e-01
8.732553151269443203e-01,-6.276388920077704547e-01,1.981691190325478136e+00,-6.413264747463416349e-01,-1.124379155380402118e+00,6.286168047600475539e-01
1.511347114413275738e+00,-1.192856483857391625e+00,8.981159239028340124e-01,-1.247643033802501744e+00,-1.984395097780235595e+00,6.286796553617733929e-01
-1.052838126385385653e+00,6.269693733097244648e-01,-1.749713880413036104e+00,1.294451552070061462e+00,-1.257736946966119929e+00,6.286612795502518614e-01
-1.052787526324673983e+00,6.269619164586722748e-01,-1.753508884966398895e+00,1.283188511187898229e+00,-1.257818439695476354e+00,-8.295746795596826706e-01
-1.163414705374347546e+00,8.724017719975739604e-01,-1.384600886549788745e+00,1.392189830392078331e+00,-1.590044057257335330e+00,-8.295970501128393515e-01
-1.163380616912394583e+00,8.723983098881568088e-01,-1.384686107704671265e+00,1.388653152464453200e+00,-1.589592917768675839e+00,-1.647804825507845905e+00
-1.629035931409403393e+00,8.555681970632921240e-01,-1.293293875944203863e+00,1.778662441462197430e+00,-1.632166210954682617e+00,-1.647764345459276747e+00
-1.781548242819407157e+00,4.261923271481056763e-01,-1.862013524627279315e+00,1.953683790405550846e+00,-1.071922338756893467e+00,-1.647778726529163018e+00
-1.781482729056591330e+00,4.261880660903615836e-01,-1.860798590537985131e+00,1.953857428508623872e+00,-1.075532519930604725e+00,-3.146412975162836689e-01
-2.239930464379409791e+00,3.867852661820941895e-01,-2.146530209157022639e+00,-1.159899332735442989e+00,9.180100035618349308e-01,-3.145491521425669013e-01
-2.132862333810518152e+00,6.169281907356897188e-01,-1.786409577073237775e+00,-1.319155833289963331e+00,1.231641696708869471e+00,-3.145635332124533390e-01
-1.801177870582163276e+00,7.290994705853912627e-01,-1.483161282700313111e+00,-1.596217264664139046e+00,1.440758964456289482e+00,-3.145709900635055845e-01
-1.733086167831017210e+00,9.423315885330926234e-01,-1.196582778854630380e+00,-1.656371149470194704e+00,1.708750734422091133e+00,-3.145896321911361149e-01
