-8.073835235881126060e-01,1.106533146420915159e+00,-5.064006142175812852e-02,-1.510954957297215850e+00,4.194798935323365008e-01,6.225693983813475052e-01,1.452907517053548224e-03
-8.250531246888156423e-01,1.229363362447439378e+00,-8.121637310454082881e-02,-1.271024423070673981e+00,4.208441776151135016e-01,1.143390809942498088e+00,1.452488092617678327e-03
-3.908476987146462522e-01,1.143048540513289746e+00,-4.919829321776435505e-01,-1.651195255963810338e+00,9.826526571149035716e-01,3.559630581357773327e-01,1.450390861355250766e-03
-3.908759215613155646e-01,1.142414934507602897e+00,-4.909039924324239967e-01,-1.652998162755163314e+00,9.823821012357142335e-01,3.511736225773109954e-01,1.063037720428308353e+00
-1.900852067343501983e-01,1.229116607252377147e+00,-5.643775375962314378e-01,-1.730268729847964870e+00,1.366775060318699442e+00,-1.391666918839873091e-01,1.063031848158956905e+00
-1.919524688330458140e-01,1.230623443697987929e+00,-5.489974027941767476e-01,-1.731464575673474116e+00,1.364271412035718445e+00,-1.907053903945076789e-01,1.299155889100069190e-02
-1.314951097014002354e-02,1.371300267754629321e+00,-7.597831410088464743e-01,-1.748325481301425288e+00,7.769612690204440453e-01,-1.256424341797514888e-01,1.303889658363791004e-02
-1.496769768276191674e-02,1.367453151821776514e+00,-7.732372910186912085e-01,-1.732800337454715178e+00,7.748961474529298954e-01,-4.545496659409867246e-02,-1.881118003646160330e+00
-2.360030640985089079e-01,1.254526040217986527e+00,-4.064034622905042804e-01,-1.691119562683080835e+00,1.517737944731940791e+00,-5.837607630613185217e-01,-1.881321316068977678e+00
-7.658268455442028833e-01,1.168377199750199935e+00,-2.794699675932305616e-01,-1.603394377268640980e+00,1.518141093972535938e+00,9.193608853724142271e-01,-1.881325630304722552e+00
-1.332793035633871970e+00,1.242720560071834512e+00,4.570248882864235140e-01,-1.584812836506866329e+00,8.360155026612906548e-01,5.300517813326144356e-01,-1.881323533073459897e+00
-1.332974416903806913e+00,1.242636310956262147e+00,4.569756930180468024e-01,-1.585872901170724214e+00,8.360558654946381729e-01,5.266392134408492964e-01,-3.361606245465643683e-01
-9.668483166783929939e-01,1.157682417578502987e+00,5.898755377310655260e-03,-1.773864703495197759e+00,-9.752805371509267740e-01,-8.075874352042785587e-01,-3.359582708549219698e-01
-9.678131665411544571e-01,1.158020133007360508e+00,6.428757656851442383e-03,-1.773169079178036567e+00,-9.750851463194356583e-01,-8.066056275043387291e-01,8.875745264472484353e-01
-1.629408174775483387e+00,1.455411550312529334e+00,9.316241629815368297e-01,-1.693012171434921775e+00,-1.232048787535597434e+00,2.412057157385295303e-01,8.806992365550835311e-01
-1.629462043817430761e+00,1.455408434354399150e+00,9.316269792884510625e-01,-1.693030507318627587e+00,-1.232048212275075993e+00,2.412054160873135789e-01,8.807179319766156311e-01
-1.630789895984668281e+00,1.455977744939353391e+00,9.309488518970411297e-01,-1.694227851182050326e+00,-1.226615235838671492e+00,2.393959179509573820e-01,2.507885056650482003e+00
-1.536392373453971505e+00,1.460917882151997027e+00,1.020851990379062491e+00,-1.577756225340459562e+00,-1.226310740635913721e+00,7.638701811362353933e-01,2.507885056650482003e+00
-1.120380498930864777e+00,1.500199714629485204e+00,8.767117853511456893e-01,-1.183617358818995324e+00,-1.229093861161633994e+00,1.697081175329820280e+00,2.507887573306180506e+00
-1.119695959963364906e+00,1.501255584830818002e+00,8.764746174678307300e-01,-1.181023073711729099e+00,-1.227853541881506860e+00,1.697657916108649800e+00,4.172998191915819888e-01
-9.946132490568201368e-01,1.522331641898411858e+00,7.624046902316072849e-01,-1.121168281868519134e+00,-1.332343998785632255e+00,1.867742530133752465e+00,4.172758508031304547e-01
-9.855009237566505487e-01,1.398412059966049004e+00,6.589443972069439770e-01,-1.479317861874923867e+00,-1.790504080786195606e+00,1.573168004864465175e+00,4.172813635346560024e-01
-5.911042166904629802e-01,1.126713682357877166e+00,-2.205672626744605014e-02,-1.709017343439617420e+00,-1.757797309433654531e+00,6.373175450979318146e-01,4.170051271105335577e-01
-5.908949122250743979e-01,1.068981955922516658e+00,-2.036298975535545119e-01,-1.722144623714742417e+00,-1.782714046968816746e+00,-2.517765814968304580e-02,4.170582771859122073e-01
-6.402335467462181295e-01,1.135841587121448448e+00,-3.591207815586463514e-01,-1.614460610556473830e+00,-1.782967633186221867e+00,-7.313310331249178731e-01,4.170622918795242051e-01
-6.409720746379687917e-01,1.135888085965214067e+00,-3.588741462458869824e-01,-1.614415849515228096e+00,-1.782705514228636545e+00,-7.306970675814050686e-01,1.942914359744982056e+00
-9.063074279431592162e-01,1.257038532978768997e+00,-1.768805083441790382e-01,-1.452507053547422933e+00,-1.815924443374463682e+00,-1.212907523522432252e+00,1.942907408971236149e+00
-5.706059191285659526e-01,1.419513823224613835e+00,-5.127419466959541872e-01,-1.038279390394136970e+00,-2.560816597608181144e+00,-1.619676444886501088e+00,5.055926374932323553e-01
-5.346685841931043681e-01,1.308765863184186307e+00,-5.531913422656720147e-01,-1.274422010692386031e+00,-2.313137758772245700e+00,-1.290451990152571060e+00,5.056051609941969449e-01
-7.250233161242707336e-01,1.237269235774401954e+00,-1.696631886783286081e-01,-1.247904576176932956e+00,-2.818541285106818783e+00,-1.171410706781207622e+00,5.056320655718656853e-01
