5.352445127291063365e-01,-1.029092316841803134e+00,1.309403337378093335e+00,9.227778608614037870e-01,6.256801370260171025e-01,2.253396472115286375e+00
3.253067250498329899e-01,-1.042418774936559434e+00,1.263822802689169134e+00,1.468636934747238998e+00,6.488126205705544436e-01,4.581377433719331926e-01
-6.501841485319452552e-03,-1.233269953399344088e+00,1.186235332755236627e+00,2.267267280336854984e+00,9.330717774228870498e-01,-3.411104555905812297e-01
6.589619274848464159e-02,-1.198799594146012337e+00,1.127553909715885538e+00,-5.846117961720141976e-01,-9.501972348126416223e-01,-3.410358870800589970e-01
7.201826746235878707e-02,-1.198733015118760514e+00,1.121529040381799236e+00,-6.000954147497349345e-01,-9.501860495360633374e-01,-1.424469473332710789e+00
4.329714037029024076e-02,-1.507376873860185595e+00,4.867771114185363013e-01,-7.443386109750426138e-01,-1.453922969724551262e+00,-1.424472669126018998e+00
3.980285996721907305e-01,-1.475569675696933203e+00,2.950252518750869912e-01,-1.364744357462157831e+00,-1.545206544512543134e+00,-1.424414079582037251e+00
4.832814461716982701e-01,-1.716385484635130299e+00,-2.134140118501537953e-01,-1.505037553158659946e+00,-1.840114617299666744e+00,-1.424421003800871333e+00
6.665524692237901894e-01,-1.223457802679056128e+00,9.349405175597956807e-01,8.742047320555575984e-01,1.064750179625201021e+00,-1.424414079582037251e+00
3.109107414613006548e-01,-9.425630172318204547e-01,1.693206395771516659e+00,1.070760667889400830e+00,-4.466334200950088790e-02,-1.424421003800871333e+00
3.109229920023150462e-01,-9.425704740828727557e-01,1.694564607927457223e+00,1.070694088862148785e+00,-4.415680877016781719e-02,-2.484858460356798027e+00
3.188309825431963340e-02,-1.866007200997962023e+00,-2.656322092399914792e-01,-7.065403656235480501e-01,-1.806710321430693877e+00,-2.742408242004508168e+00
9.924482855067487397e-02,-2.025737744226516757e+00,-7.145037499151029037e-01,-8.154599257822627845e-01,-1.942091582812653927e+00,-2.742382409341934224e+00
3.945963176592965915e-01,-2.025687943114132139e+00,-8.992110157430746042e-01,-1.338375334244847226e+00,-2.048876885673779125e+00,-1.575699738993950438e+00
6.862332296794757536e-01,-1.062728041409503721e+00,1.361889448773592859e+00,-2.020270274508583874e+00,-6.775156381672103878e-01,-1.575821711771876021e+00
4.421923326611927330e-01,-9.358667649869252259e-01,1.627536571715688885e+00,-1.759348131972506557e-01,-6.876281934584593455e-03,-1.575817983346349926e+00
2.894315483214845997e-01,-9.496310467648907405e-01,1.768041222402743307e+00,1.317513728161820552e+00,-1.471023659716167997e-01,-1.575836625473980623e+00
2.894240914704323542e-01,-9.496470257314312269e-01,1.769460154631537607e+00,1.317158462472403979e+00,-1.468253972182485545e-01,-2.560710614524435158e+00
3.782117516848020888e-01,-1.141183169226584138e+00,1.007698611172978431e+00,1.408135241102818958e+00,9.398370055400153689e-01,-2.560703157673382524e+00
3.674744188018206348e-01,-1.141191158709854436e+00,1.010303182719076043e+00,1.423012191584219543e+00,9.283481285974135577e-01,-8.635337118837190795e-01
