-3.988350182771682739e-02,1.533980816602706909e-01,3.819612264633178711e-01,3.113981008529663086e+00,-1.026233196258544922e+00,-6.859962463378906250e+00
-4.141748324036598206e-02,3.942330777645111084e-01,5.675728991627693176e-02,3.155398607254028320e+00,-1.443475961685180664e+00,-7.817166328430175781e+00
-3.681553900241851807e-02,5.783107876777648926e-01,-1.718058586120605469e-01,3.110913038253784180e+00,-1.731864333152770996e+00,-7.717457771301269531e+00
-4.601942375302314758e-02,-1.181165203452110291e-01,8.605632185935974121e-01,3.066427707672119141e+00,-2.546408176422119141e-01,-7.797224521636962891e+00
-5.062136799097061157e-02,-8.283496648073196411e-02,1.145883679389953613e+00,3.074097633361816406e+00,4.540583193302154541e-01,-7.915340900421142578e+00
2.162912935018539429e-01,1.457281857728958130e-01,4.740000665187835693e-01,2.589359760284423828e+00,-9.832817316055297852e-01,-7.295612812042236328e+00
3.175340294837951660e-01,2.300971187651157379e-02,8.007379770278930664e-01,2.006446838378906250e+00,-7.071651816368103027e-01,-6.655942916870117188e+00
2.991262674331665039e-01,3.834952041506767273e-02,7.332428097724914551e-01,2.204330444335937500e+00,-7.501166462898254395e-01,-9.570506095886230469e+00
1.211844831705093384e-01,5.123496055603027344e-01,-5.522330850362777710e-02,2.926835536956787109e+00,-1.622951745986938477e+00,-9.906448364257812500e+00
-3.681553900241851807e-02,6.918253302574157715e-01,-3.021942377090454102e-01,3.166136503219604492e+00,-1.889864325523376465e+00,-1.001996231079101562e+01
-2.439029514789581299e-01,5.506991147994995117e-01,-6.596117466688156128e-02,3.483670473098754883e+00,-1.673573136329650879e+00,-1.035437107086181641e+01
-3.604854941368103027e-01,1.610679924488067627e-01,4.985437691211700439e-01,3.805806398391723633e+00,-1.000155448913574219e+00,-2.399146080017089844e+00
4.095728695392608643e-01,1.196505054831504822e-01,7.669904232025146484e-01,1.958893537521362305e+00,-8.973788022994995117e-01,-4.269068717956542969e+00
4.494563937187194824e-01,1.441942006349563599e-01,7.271069288253784180e-01,1.989573121070861816e+00,-9.295923709869384766e-01,-1.253262281417846680e+00
2.239612042903900146e-01,6.181942820549011230e-01,-1.196505054831504822e-01,2.710544109344482422e+00,-1.730330348014831543e+00,-2.281029462814331055e+00
-4.924078583717346191e-01,5.537670850753784180e-01,1.196505054831504822e-01,3.830350160598754883e+00,-1.599941968917846680e+00,-5.526932716369628906e+00
-2.730485796928405762e-01,7.148350477218627930e-01,-2.546408176422119141e-01,3.460660696029663086e+00,-1.889864325523376465e+00,-5.718680381774902344e+00
1.687378995120525360e-02,6.043884754180908203e-01,-1.963495463132858276e-01,3.038815975189208984e+00,-1.777883768081665039e+00,-4.569728851318359375e+00
1.932815909385681152e-01,4.387185275554656982e-01,7.209710031747817993e-02,2.762699365615844727e+00,-1.503301262855529785e+00,-3.962272405624389648e+00
4.218447208404541016e-01,6.596117466688156128e-02,8.068739175796508789e-01,1.974233269691467285e+00,-7.823302149772644043e-01,-2.819456815719604492e+00
-4.448544383049011230e-01,1.457281857728958130e-01,1.156621575355529785e+00,2.293301343917846680e+00,9.740778207778930664e-01,-5.824525356292724609e+00
-9.203884750604629517e-03,5.169515609741210938e-01,-8.897088468074798584e-02,-7.823302596807479858e-02,1.652097344398498535e+00,-3.163068532943725586e+00
1.119806021451950073e-01,6.580777764320373535e-01,-2.193592637777328491e-01,-2.147573232650756836e-01,1.856116771697998047e+00,-1.244058489799499512e+00
-9.510681033134460449e-02,9.173205494880676270e-01,-5.675728917121887207e-01,5.982525274157524109e-02,2.225806236267089844e+00,-3.067961692810058594e+00
-2.116893529891967773e-01,8.897088468074798584e-02,4.970097839832305908e-01,2.960582971572875977e-01,8.943108320236206055e-01,-4.290544509887695312e+00
-5.568350553512573242e-01,4.325825870037078857e-01,3.420777320861816406e-01,8.590292930603027344e-01,1.415864348411560059e+00,-6.941263198852539062e+00
-3.528155758976936340e-02,5.967185497283935547e-01,-1.902136206626892090e-01,-1.994175091385841370e-02,1.761010050773620605e+00,-5.990195274353027344e+00
3.344078063964843750e-01,3.359417915344238281e-01,2.853204309940338135e-01,-6.074563860893249512e-01,1.306951642036437988e+00,-4.152486324310302734e+00
1.257864236831665039e-01,-8.436894416809082031e-02,8.191457390785217285e-01,-6.197282671928405762e-01,4.433204531669616699e-01,-6.763321399688720703e+00
-5.614370107650756836e-01,1.641359478235244751e-01,7.301748991012573242e-01,1.155087590217590332e+00,9.894176125526428223e-01,-9.291321754455566406e+00
