1.167956772714364488e+00,4.041927553444945032e-01,-6.718797945626665546e-01,-2.526128340305683118e+00,6.309898140095248076e-01,2.737971168316815529e+00,8.040163066394607760e-01
9.353389934785613091e-01,6.901445570411939290e-01,-6.766022883034599200e-01,-2.051661637109209568e+00,6.202396474080242861e-01,1.870760958629782200e+00,8.045950357850432111e-01
1.098495083365093716e+00,7.607742734318927447e-01,-6.446709920195972110e-01,-1.955469868724708071e+00,1.760219204108131319e-01,1.872520355068167497e+00,8.006510724950650637e-01
7.631764782600114483e-01,7.542102990044073918e-01,-6.647312347514261477e-01,-2.030685457653198078e+00,9.046594204106320758e-01,1.665904530391804750e+00,8.009872239723279108e-01
1.200826377983245985e+00,4.304263871751271564e-01,-6.844605422935655659e-01,-2.484378188627613060e+00,1.168183821141311751e-01,2.684903971950201917e+00,8.013333237421316202e-01
1.331224773793375782e+00,5.407470906428554214e-01,-6.782855440767133759e-01,-2.381315635152657872e+00,-5.451082035165136785e-01,2.484753531804337889e+00,8.016326820863068914e-01
1.412567322103877032e+00,5.389527119535819644e-01,-6.775991966535310773e-01,-2.485455629484024431e+00,-1.355545630211673958e+00,2.535437459195303056e+00,8.016917099452216533e-01
9.609881359118980226e-01,5.092970536017026317e-01,-7.757260294158555558e-01,-2.595201312148784467e+00,-1.166380040896229486e+00,3.571642215586659841e+00,8.016584003221945975e-01
6.467746996145459226e-01,5.464693542371380497e-01,-4.756582037348681680e-01,-2.214358096446380930e+00,8.376264266736406228e-01,2.020146722553022745e+00,7.148172914638973863e-01
7.372487355342942639e-01,7.498716609588271798e-01,-4.318763433947012675e-01,-1.849570128508200240e+00,3.109963400347891538e-01,1.715061170287509373e+00,6.721262183308051030e-01
8.343477796727212237e-01,5.664977675906971433e-01,-4.340362368604837040e-01,-2.101187125042814241e+00,2.024710439765035341e-01,2.035545363060881741e+00,2.182077997850954354e+00
1.060771810235974666e+00,5.454290462346258472e-01,-4.312384608797869556e-01,-2.220741196173313892e+00,-4.305329477381409919e-01,2.186103781834123350e+00,2.181552804667226564e+00
1.049968633498382209e+00,3.594742621739535071e-01,-5.541944004567589399e-01,-2.542551212248756798e+00,-1.087271633960830597e+00,2.784186596231819522e+00,2.181541820430264345e+00
9.533790138302199457e-01,3.430294818498067499e-01,-5.196832308133053635e-01,-2.546013413234422984e+00,1.363828434367458931e+00,2.680432342186029882e+00,2.181285136512545186e+00
1.896932663007810049e+00,1.303041444539211557e+00,-1.273300059117346450e+00,-2.269140162110262260e+00,1.044699401926678872e+00,1.960958555923766111e+00,2.181117985670541159e+00
2.162921551167673151e+00,1.302703083577610110e+00,-1.106870333174526211e+00,-2.522928168945065774e+00,1.296027430029841110e+00,2.552052487336993636e+00,2.181534978834140048e+00
2.111638441764390972e+00,1.204786360778361320e+00,-1.144524335597214115e+00,-2.646334553189059857e+00,2.250698835300267486e+00,2.421267620843253532e+00,2.181709154232365222e+00
1.637394238021339765e+00,1.210642111279315092e+00,-1.282940766691488266e+00,-2.629836095243799132e+00,2.103876583728924832e+00,1.484497071897139753e+00,2.175409723104226423e+00
1.651093273446139653e+00,1.319307443742510744e+00,-1.322078621129368470e+00,-2.120466182158222690e+00,1.142145689844162204e+00,1.583914432793915195e+00,2.175957104261210251e+00
2.125363216165684133e+00,1.458619936971307540e+00,-1.201285690465756284e+00,-2.350726533514134520e+00,9.900004672463703637e-01,2.179815057611298901e+00,2.260824420771830212e+00
2.261989417867912078e+00,1.436539914425493558e+00,-1.031663154051534859e+00,-2.512400832548732144e+00,9.901537921670484632e-01,2.623045208659004146e+00,2.263366763509210067e+00
1.774545878814244526e+00,1.434663843096101843e+00,-1.218101883528090124e+00,-1.950456354862207808e+00,6.812221474985975522e-01,1.676644738360321796e+00,2.263304064674320326e+00
1.306062608206132847e+00,1.351169009654104913e+00,-1.217585312160839095e+00,-1.744550298155114643e+00,9.848572342040451399e-01,1.199073435762078477e+00,2.263535018199873239e+00
1.254484577265425393e+00,1.251037528044089964e+00,-1.244032353709142003e+00,-2.197082866543563551e+00,1.583532041354488218e+00,1.153462495477777905e+00,2.262474473946369802e+00
1.968760249598570988e+00,1.219409122338204865e+00,-1.261415143995080035e+00,-2.693620152672628887e+00,2.210006661155293983e+00,1.968364623698779958e+00,2.261432607762635882e+00
2.159907337350591927e+00,1.257788084327461142e+00,-1.087353142982619536e+00,-2.592421687919284956e+00,2.036491795341675903e+00,2.590398153972803375e+00,2.261928335247674227e+00
