-4.173100034878382547e-01,-1.611340017062223504e-02,8.855205152912319910e-01,6.499603443846116990e-01,1.367905780758222889e-01,-7.176532608764614185e-01,-2.093044987229157328e-01
-4.205021488556601184e-01,-2.488858735277675246e-02,8.912004465746623527e-01,-4.328357511835939087e-01,-2.676808076509936130e-01,7.430825902466151600e-01,4.345377128423363877e-01
-4.208589163612497241e-01,2.369959145058555920e-03,8.774553077506235255e-01,5.966829108301420215e-01,-1.097315935143773485e-01,-6.267051507717431580e-01,4.890409887523878840e-01
-4.252455042595134627e-01,4.756426226187781409e-03,8.698551842938715417e-01,5.084479814012912158e-01,-1.244697809925973953e-01,-5.200638177689987929e-01,6.749135165986458462e-01
-4.215292235996839221e-01,-4.746486937508491259e-03,8.983568919502328276e-01,-4.631811545250786866e-01,-3.823642086943924157e-01,7.877160593049744586e-01,1.369609159355337780e-01
-4.262432910488510585e-01,-3.431160947066583256e-02,8.879736536497184751e-01,-3.987723464913544569e-01,-1.775772020141813679e-01,7.713618966879912664e-01,4.630795924493087967e-01
-4.182863261276370537e-01,-1.702012924613265782e-02,8.795844926837337319e-01,7.269756895828631826e-01,-2.160564012046100602e-01,-6.232570579958038870e-01,1.907130655115160112e-01
-4.268382671511533610e-01,-3.598254343277962342e-02,8.786798532341180135e-01,7.024109700023462022e-01,-4.434853430312112321e-01,-5.516198379951546826e-01,7.516824892466851538e-02
-4.215116600039118810e-01,-1.932968078773021625e-02,8.923766279967141335e-01,-4.912014350590684919e-01,4.735286722795982173e-01,6.909895463372738300e-01,-2.387846725129308123e-01
-4.215971140942962325e-01,-2.776628100394214378e-03,8.810087299940854155e-01,2.871701672352784951e-01,-4.661064315006847592e-01,-5.433131240544850638e-01,6.364614250688261921e-01
-4.252964275087431356e-01,-2.966260369879153078e-02,8.704258367758336279e-01,8.032395906955727138e-01,-3.399576752172173144e-01,-4.440307694218479928e-01,2.051011645051876164e-01
-4.326937636627213313e-01,-3.890427552456687116e-02,8.685543962369500770e-01,7.261659616100555326e-01,-5.229130475584378157e-01,-3.060242218224868971e-01,3.249435942538284605e-01
-4.201932959336853179e-01,-1.349806444710697356e-02,8.802707011074012433e-01,2.960659186218085326e-01,-6.005396579031722082e-01,-3.846302238720112343e-01,6.354138995337941243e-01
-4.235804629307342584e-01,-1.187994957059581268e-02,8.945651427955774171e-01,-2.973186351942137540e-01,6.350331638621666830e-01,5.975317447817329874e-01,-3.889489028275983640e-01
-4.264440244493419852e-01,-3.267238702984642806e-02,8.849389303521104644e-01,5.600933451287172238e-01,-6.301414404080158960e-01,-4.696907794117821666e-01,2.619196740742706364e-01
-4.249352440196891290e-01,-6.544686328095163314e-04,8.760417328635210499e-01,5.546312541283490161e-01,-9.476918294096035866e-02,-6.776833568398863417e-01,4.734341784266289377e-01
-4.223901684854859395e-01,7.470339051090315458e-03,8.853681340412006273e-01,6.554249346897431661e-01,3.568036521559265206e-01,-6.627624096937401177e-01,-6.205191899785977849e-02
-4.253297564431497979e-01,1.233119211998325720e-02,8.870868764593550226e-01,5.182662948625827992e-01,7.182215083825641555e-01,-2.668510830214561591e-01,-3.799223764080689736e-01
-4.224761704996297662e-01,-5.063214923667803610e-03,8.699127206685439706e-01,5.968022369844967479e-01,4.415686021611723300e-01,-3.142945086224045448e-01,-5.916533422702578982e-01
-4.267807137006464080e-01,1.514133193199420149e-02,8.840230870344673031e-01,6.391263073023327745e-01,4.488991293076436406e-01,-6.162425604808084989e-01,-1.012289860995729818e-01
-4.302926072634232768e-01,1.863708205501824616e-02,8.872643459687966638e-01,5.168401106055950933e-01,7.397730903308779027e-01,-2.906692447434750526e-01,-3.179887257737170625e-01
-4.287380721427727082e-01,7.499411906844791198e-03,8.645442886718349706e-01,6.002147205344700032e-01,4.181976631023114899e-01,-2.893347264176266975e-01,-6.173560677789250439e-01
-4.319351298494868985e-01,1.849127277127682323e-02,8.694289717596657141e-01,6.807596027010123230e-01,5.471494311879546713e-01,-2.625823809416706900e-01,-4.101680092905244379e-01
-4.225560904744853352e-01,-3.381914627203472506e-03,8.787740598358940725e-01,-4.771232470764056321e-01,-4.321588511716848990e-01,5.317267287150020394e-01,5.503184432989414177e-01
-4.257801256636898346e-01,-1.191836323108613413e-02,8.716852371118617437e-01,-4.499625185947596084e-01,-2.790753816761535888e-01,5.229752164444873008e-01,6.679375633369850629e-01
-4.207882477568793966e-01,-3.894279929090024590e-03,8.926620463531050875e-01,5.702737877763941476e-01,3.981106784847696783e-02,-8.204029746955581182e-01,-1.170596585622067989e-02
-4.207990439773993119e-01,-3.711339174296993202e-03,8.920667602743255209e-01,5.774024166406823699e-01,4.076185388732941894e-02,-8.153701264136899995e-01,-1.056705102254321821e-02
-4.190502692472721225e-01,-4.897782349943909617e-03,8.851769463284275830e-01,6.504057219567997983e-01,2.219161016870573322e-01,-7.052571516657782924e-01,-1.741632344930950094e-01
-4.227316355302216944e-01,-6.744946536331084506e-03,8.974856579228097653e-01,-4.736425612069973812e-01,-1.971630462903485037e-01,8.448792393570980774e-01,1.515369686655398118e-01
-4.211058148014668601e-01,1.873555826094394226e-04,8.753385830175861582e-01,7.740137625191759740e-01,1.892266588992133625e-01,-6.025420394645187860e-01,-4.510241711089892774e-02
