4.264466762542724609e-01,3.328738510608673096e-01,2.086213976144790649e-01,3.393165588378906250e+00,-1.441941976547241211e+00,-2.715146064758300781e+00
6.304661035537719727e-01,5.675728991627693176e-02,5.123496055603027344e-01,3.083301544189453125e+00,-1.012427330017089844e+00,-2.537204265594482422e+00
9.142525792121887207e-01,-7.363107800483703613e-02,7.930681109428405762e-01,2.435961484909057617e+00,-7.470486760139465332e-01,-1.747204184532165527e+00
9.495341181755065918e-01,4.341165721416473389e-01,1.948155611753463745e-01,2.646116971969604492e+00,-1.544718742370605469e+00,-2.130699396133422852e+00
2.224272191524505615e-01,3.528155758976936340e-02,6.887574195861816406e-01,3.874835491180419922e+00,-9.587380290031433105e-01,-3.337942361831665039e+00
5.414952039718627930e-01,-1.932815909385681152e-01,8.697671294212341309e-01,3.385495662689208984e+00,-4.970097839832305908e-01,-3.847223997116088867e+00
6.933593153953552246e-01,6.458059549331665039e-01,-1.426602154970169067e-01,3.006602525711059570e+00,-1.889864325523376465e+00,-3.423845291137695312e+00
3.834952116012573242e-01,3.926990926265716553e-01,1.718058586120605469e-01,3.476000547409057617e+00,-1.540116786956787109e+00,-4.086524963378906250e+00
1.119806021451950073e-01,3.589515089988708496e-01,3.988350033760070801e-01,3.857961893081665039e+00,-1.425068140029907227e+00,-4.953224182128906250e+00
1.081456542015075684e+00,2.070874124765396118e-01,5.798447728157043457e-01,2.356194496154785156e+00,-1.191903114318847656e+00,-2.764233350753784180e+00
8.160778284072875977e-01,6.550098061561584473e-01,-1.196505054831504822e-01,2.882349967956542969e+00,-1.889864325523376465e+00,-3.790466547012329102e+00
2.945243120193481445e-01,3.482136428356170654e-01,2.715145945549011230e-01,3.617126703262329102e+00,-1.457281827926635742e+00,-4.405592918395996094e+00
5.123496055603027344e-01,-2.561748027801513672e-01,1.018563270568847656e+00,3.650874376296997070e+00,-2.607767283916473389e-01,-4.322758197784423828e+00
1.029301166534423828e+00,1.748738139867782593e-01,5.599030256271362305e-01,2.440563440322875977e+00,-1.159689545631408691e+00,-2.860874176025390625e+00
7.900001406669616699e-01,6.657477021217346191e-01,-1.303883641958236694e-01,2.847068309783935547e+00,-1.889864325523376465e+00,-5.905826091766357422e-01
